year released,artist_name,artist_ID,album_ID,track_name,track_id,popularity,key,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,artist_genre
2013,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,81,0,0,0.136,0.464,0.417,0.022,0.0974,-9.345,0.0256,67.528,4,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
2013,Armin van Buuren ASOT Radio,25mFVpuABa9GkGcj9eOPce,1vlNn8o2r1VMNM1Z0GxiUM,D# Fat (Mix Cut) - Original Mix,2l0FJH6jSI3EWzE7UyIC5J,14,5,0,0.00136,0.58,0.864,0.000281,0.299,-6.552,0.0337,129.976,4,['NaN']
2013,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,3WrufJir7I61NkvkDwxero,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,80,0,1,0.000176,0.655,0.819,0.00374,0.104,-4.852,0.0316,117.956,5,"['alternative dance', 'metropopolis', 'modern rock']"
2013,Armin van Buuren ASOT Radio,25mFVpuABa9GkGcj9eOPce,1vlNn8o2r1VMNM1Z0GxiUM,This Is What It Feels Like (Mix Cut) - W&W Remix,4VqmFTfs4hSD9gbvaXXE7P,14,8,1,0.0124,0.622,0.84,0.000696,0.28,-6.894,0.0479,132.032,4,['NaN']
2013,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1D92WOHWUI2AGQCCdplcXL,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,78,11,0,0.262,0.324,0.416,3.69e-05,0.11,-8.92,0.0368,113.986,4,"['art pop', 'dance pop', 'pop']"
2013,Fort Knox Five,5nz5ZBNSvKegsJg11XwjC5,7aagyf8IU8hi2X8px55dUO,Stand Up - 2013 Mix,7BTIprMI4LA5kyh7JAJVa0,12,10,0,0.0582,0.904,0.907,0.788,0.0672,-4.735,0.0559,105.194,4,['bboy']
2013,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,4EZoN6mRXNcGxHXZC2doJH,Break from Toronto,79MSEdtXuudhGhC5AtG07g,74,9,1,0.0199,0.596,0.678,0.004,0.418,-5.18,0.0335,117.066,4,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']"
2013,Edwin Yearwood,0QL8EzrRciKCQ9LUy1ZbMe,3P4NsDb4H3rL9YSiLoFuSS,Pushing It,6ABMDik8X4Mytp7qlHxI1i,11,1,1,0.121,0.74,0.881,0.0,0.0878,-2.721,0.0391,122.023,4,"['barbadian pop', 'soca']"
2013,Fitz and The Tantrums,4AcHt3JxKy59IX7JNNlZn4,3IWUFJCM3CvCCQIHQ4vtRK,Out of My League,2AYEOC02WLhUiOoaig2SEH,73,9,0,0.0387,0.545,0.968,0.00325,0.331,-3.553,0.0853,169.965,4,"['indie pop', 'indie poptimism', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
2013,Armin van Buuren ASOT Radio,25mFVpuABa9GkGcj9eOPce,1vlNn8o2r1VMNM1Z0GxiUM,Forever Is Ours (Mix Cut),3E4CfhPW8SscN2wfZwiP2m,14,11,0,0.135,0.611,0.826,0.000178,0.363,-7.482,0.0668,130.017,4,['NaN']
2013,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,3RDqXDc1bAETps54MSSOW0,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,77,1,0,0.00882,0.613,0.622,0.0,0.37,-5.794,0.0334,80.003,4,"['dance pop', 'pop', 'pop dance', 'post-teen pop']"
2013,EDX,7GMot9WvBYqhhJz92vhBp6,2Z1H9kWwXONaqY0nmY2moa,Blessed - Original Club Mix,1JcXaKWEmx241SfRPqzWtX,22,6,0,0.00142,0.621,0.977,0.854,0.053,-5.028,0.0592,125.992,4,"['deep groove house', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'swiss pop', 'tropical house']"
2013,Idina Menzel,73Np75Wv2tju61Eo9Zw4IR,7lZs5r4oQV2nutddffLrg0,"Let It Go - From ""Frozen""/Soundtrack Version",0qcr5FMsEO85NAQjrlDRKo,74,8,1,0.558,0.543,0.485,0.0,0.12,-6.85,0.0305,136.961,4,"['hollywood', 'show tunes']"
2013,Rabbit Junk,3Cnkej21cJ1XgbAh98CbaS,0pco5Nh7jZd8qaaNI9olIO,Break Shins to This (Remastered),3laOnlVLKZcOL9NJaaGhE7,21,9,0,0.000166,0.208,0.95,0.173,0.0942,-2.008,0.0921,190.366,4,"['dark clubbing', 'digital hardcore', 'future rock', 'industrial metal', 'industrial rock']"
2013,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,76,1,1,0.0239,0.853,0.693,0.0,0.11,-6.87,0.275,95.967,4,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,Sea Shanty - 2013 Mix,3EkeTpUiWU4BxmYajXSt8W,14,7,0,0.00595,0.539,0.919,1.56e-06,0.108,-7.359,0.0624,125.42,4,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,0ks45m1bsP2JsZpM5D2FFA,Hail to the King,5anCkDvJ17aznvK5TED5uo,75,3,0,0.000297,0.58,0.916,0.0259,0.126,-4.358,0.0387,118.004,4,"['alternative metal', 'nu metal']"
2013,Tom Day,74yueOpxONIcPCjGyF84jG,5VAavlvpW6QIv6IH8DLEU0,My Last Year,0mJlbk0s18XGePWcuu5ku4,16,0,1,0.742,0.465,0.346,0.94,0.491,-12.407,0.0314,110.988,4,['chillstep']
2013,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,5l8axHOB8sCsWqfK5XVtbF,Bloom - Bonus Track,41yIvlFgvGwxq8qTqAR7eG,73,1,1,0.882,0.592,0.416,0.000586,0.112,-9.794,0.0246,96.002,4,"['australian indie folk', 'indie folk', 'stomp and holler']"
2013,Armin van Buuren ASOT Radio,25mFVpuABa9GkGcj9eOPce,1vlNn8o2r1VMNM1Z0GxiUM,Intro - The Oath (Mix Cut) - A State Of Trance Year Mix 2013,1ztPLPjSNTVL0eTgVDRyaK,6,9,0,0.263,0.49,0.576,0.0,0.751,-11.562,0.775,146.229,3,['NaN']
2013,Lorde,163tK9Wjr9P9DmM0AVK7lm,6rnzvZhe3PA57xKcKLRtJ6,Ribs,0TEekvXTomKt3hdXDZxxeW,76,4,1,0.534,0.511,0.472,0.614,0.11,-9.277,0.091,127.978,4,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'pop dance', 'post-teen pop']"
2013,RAM,4f0a5IgkYFHFts5Z9N9SDX,0gy8WLsCyf3VkYQsxZaR7Y,RAMelia (Tribute To Amelia),1Tfx6L7ZMvfl2CywQKb9ok,10,3,1,0.0458,0.297,0.727,0.00066,0.205,-8.407,0.0481,137.029,4,"['dutch trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
2013,Paramore,74XFHRwlV6OrjEM0A2NCMF,4sgYpkIASM1jVlNC8Wp9oF,Still into You,1yjY7rpaAQvKwpdUliHx0d,77,5,1,0.0098,0.602,0.923,0.0,0.0561,-3.763,0.044,136.01,4,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']"
2013,Armin van Buuren ASOT Radio,25mFVpuABa9GkGcj9eOPce,1vlNn8o2r1VMNM1Z0GxiUM,Waiting For The Night (Mix Cut) - Original Mix,0yZTdSYc4kwTJPM6x9uUFi,10,8,0,0.000204,0.56,0.835,0.479,0.258,-7.417,0.0361,131.991,4,['NaN']
2013,will.i.am,085pc2PYOi8bGKj0PNjekA,6edYDxspt9uQj21mbAfFIb,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,77,5,1,0.019,0.772,0.685,8.96e-05,0.131,-6.849,0.0696,130.033,4,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']"
2013,Small Faces,1YqGsKpdixxSVgpfaL2AEQ,0cO2uSBkGgniN35oeuaUCM,"Wham, Bam, Thank You, Mam - 2013 Remaster",42sf0uYe8oGmi22g1SlC2R,16,9,1,0.00365,0.449,0.705,0.0826,0.14,-10.818,0.0352,125.211,4,"['art rock', 'blues rock', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock', 'rock']"
2013,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,4GNIhgEGXzWGAefgN5qjdU,3005,2ZltjIqztEpZtafc8w0I9t,76,6,0,0.113,0.472,0.448,0.0,0.0914,-7.272,0.326,166.077,4,"['atl hip hop', 'hip hop', 'pop rap', 'rap']"
2013,Franz von Suppé,0Yy8ebHB2Ubh1xVIdddNYF,2A26mDV5t1oQAvAx0O3Q00,Leichte Kavallerie: Ouvertüre,1y5ji3wRugojNFDd0mYCS6,27,9,1,0.938,0.316,0.31,0.916,0.49,-14.034,0.06,126.116,4,"['classical', 'late romantic era', 'operetta']"
2013,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,2ePFIvZKMe8zefATp9ofFA,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2Foc5Q5nqNiosCNqttzHof,80,6,0,0.0426,0.794,0.811,1.07e-06,0.101,-8.966,0.038,116.047,4,"['electro', 'filter house']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,Streams of Whiskey - 2013 Mix,2kgKzwh2KyWeMkIx8K6Yhn,12,2,1,0.00259,0.505,0.814,3.82e-05,0.149,-7.965,0.0294,138.367,4,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,6NoBzYmh5gUusGPCfg0pct,Thinking out Loud,1Slwb6dOYkBlWal1PGtnNg,67,2,1,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,4,"['pop', 'uk pop']"
2013,Betsy Wolfe,2GpXUAHwbk1AO5h0kF4Ty1,53PXrUEPZup4B2GaOwtEts,I Can Do Better Than That,5TypCJ3deIfYKD9S1YWElB,25,9,1,0.848,0.586,0.432,1.01e-05,0.0963,-5.388,0.0474,72.396,4,"['broadway', 'show tunes']"
2013,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,R U Mine?,2AT8iROs4FQueDv2c8q2KE,79,6,0,0.00616,0.288,0.758,0.0,0.303,-5.692,0.0371,97.094,4,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,Boys from the County Hell - 2013 Mix,1caAPKLGTbqUGqJPSY1BSr,12,7,1,0.0185,0.499,0.881,0.0,0.124,-6.963,0.0423,136.446,4,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,Lorde,163tK9Wjr9P9DmM0AVK7lm,0rmhjUgoVa17LZuS8xWQ3v,Royals,2dLLR6qlu5UJ5gk0dKz0h3,75,7,1,0.121,0.674,0.428,0.0,0.132,-9.504,0.122,84.878,4,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'pop dance', 'post-teen pop']"
2013,Rabbit Junk,3Cnkej21cJ1XgbAh98CbaS,0pco5Nh7jZd8qaaNI9olIO,Boy with the Sun in His Eyes (Remastered),5ShDdyYY75ZirhAwL7d3qi,17,10,1,0.000143,0.423,0.949,0.00594,0.278,-3.896,0.0606,144.966,4,"['dark clubbing', 'digital hardcore', 'future rock', 'industrial metal', 'industrial rock']"
2013,Ludovico Einaudi,2uFUBdaVGtyMqckSeCl0Qj,3uJ6D2WOPdjwJ0SrsH9EiG,Experience,1BncfTJAWxrsxyT9culBrj,77,2,1,0.934,0.447,0.449,0.961,0.0697,-10.634,0.0376,92.468,4,"['bow pop', 'compositional ambient', 'neo-classical']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,Waxie's Dargle - 2013 Mix,7qBdZuT0090bl0JDbFrSS6,10,7,0,0.0173,0.55,0.745,0.0,0.228,-6.543,0.035,143.245,4,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,7p1fX8aUySrBdx4WSYspOu,You & I,2afCBiru10AFckfOa49wIa,78,1,1,0.22,0.574,0.329,0.0,0.0986,-6.829,0.0274,130.993,4,"['boy band', 'pop', 'post-teen pop', 'talent show']"
2013,Armin van Buuren ASOT Radio,25mFVpuABa9GkGcj9eOPce,1vlNn8o2r1VMNM1Z0GxiUM,Who's Afraid Of 138?! (Mix Cut) - Photographer Remix,2RpKRERQoLacw4FvUav1bB,9,11,1,4.19e-06,0.407,0.994,0.981,0.879,-6.603,0.107,137.997,4,['NaN']
2013,Drake,3TVXtAsR1Inumwj472S9r4,2ZUFSbIkmFkGag000RWOpA,"Hold On, We're Going Home",6jdOi5U5LBzQrc4c1VT983,72,6,0,0.00411,0.773,0.414,3.4e-05,0.0733,-7.436,0.0961,99.993,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
2013,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,6m9cpSfRCYltkhxl23wq0j,The Jean Genie - 2013 Remaster,3zjv1lCEZNctcfTDPkFPy2,13,9,1,0.378,0.58,0.571,5.13e-06,0.358,-9.116,0.0321,128.15,4,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'rock']"
2013,Birdy,2WX2uTcsvV5OnS0inACecP,0r94AFhRLvpfXvha7vx2dK,Skinny Love,1oBDaufG8Arkz3t52UbiQi,56,4,1,0.952,0.379,0.29,0.00106,0.118,-8.485,0.051,166.467,4,"['dance pop', 'indie cafe pop', 'pop']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,Dark Streets of London - 2013 Mix,5yyM0LuQPb10Vd06jWoSDh,11,5,1,0.00585,0.467,0.699,0.0,0.346,-7.72,0.0374,126.487,4,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,James Arthur,4IWBUUAFIplrNtaOHcJPRM,029WUoBjWc7Js1QiPH3mw0,Impossible,5yVIlYEHZxQVLyInCdldoS,78,0,0,0.141,0.376,0.696,0.0,0.11,-4.785,0.0949,169.515,4,"['pop', 'talent show', 'uk pop']"
2013,The City of Prague Philharmonic Orchestra,2oQJQUIpJFFnfKvHJA0xBu,3MQqiych8LoBMeoiu3GAjN,"Solomon (From ""12 Years a Slave"")",5ioVrLp6TrFLlcpVUs2q2N,9,7,1,0.907,0.141,0.0661,0.795,0.138,-21.23,0.0434,75.694,5,"['classic soundtrack', 'orchestra', 'scorecore', 'theme']"
2013,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,6NoBzYmh5gUusGPCfg0pct,Photograph,6fxVffaTuwjgEk5h9QyRjy,66,4,1,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,4,"['pop', 'uk pop']"
2013,Armin van Buuren ASOT Radio,25mFVpuABa9GkGcj9eOPce,1vlNn8o2r1VMNM1Z0GxiUM,The Expedition - A State Of Trance 600 Anthem (Mix Cut) - Original Mix,4voY9ipEAh197BQY5pdRVl,9,6,1,0.000356,0.511,0.973,0.849,0.441,-7.614,0.0675,135.051,4,['NaN']
2013,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,6Kssm2LosQ0WyLukFZkEG5,Heart Attack,1V6gIisPpYqgFeWbMLI0bA,76,8,1,0.0738,0.504,0.785,0.0,0.239,-4.802,0.104,173.968,4,"['dance pop', 'pop', 'pop dance', 'post-teen pop']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,Transmetropolitan - 2013 Mix,6ZI5AYEZ61WPNgwxPt9s4L,10,5,1,0.000173,0.503,0.965,0.00383,0.0669,-7.982,0.0374,140.985,4,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,Avicii,1vCWHaC5f2uS3yhpwWbIA6,2H6i2CrWgXE1HookLu8Au0,Hey Brother,4lhqb6JvbHId48OUJGwymk,76,7,0,0.0309,0.545,0.78,4.64e-05,0.0828,-4.867,0.0436,125.014,4,"['dance pop', 'edm', 'pop', 'pop dance']"
2013,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,2JgdsqD8hAZtgQMQvBsJxF,Next Year - Live,4hgEAk99HpPHWV2qledliK,15,2,1,0.34,0.478,0.397,0.0,0.13,-9.132,0.0779,125.781,4,"['alternative dance', 'indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']"
2013,Cults,3Oim8XBPbznAa8Jj8QzNc8,6WnfWrfsfu7T9TXbHIFHX9,Always Forever,2enPRFda84VE2wtI8c86Uf,76,8,1,0.00181,0.174,0.742,0.281,0.198,-5.93,0.0485,163.378,4,"['chillwave', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,Poor Paddy - 2013 Mix,1BKSBkk8VVKYPjCMRGn3bm,11,7,1,0.0136,0.409,0.762,0.0,0.0587,-8.086,0.0823,144.456,4,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,0uqAyKT7oMZDFMyteJOJWI,This Is How We Roll,2TR7A4ulH9R1PNwMyd8o8U,68,8,1,0.016,0.555,0.931,0.0,0.405,-2.969,0.0367,132.085,4,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
2013,Betsy Wolfe,2GpXUAHwbk1AO5h0kF4Ty1,53PXrUEPZup4B2GaOwtEts,Still Hurting,2RenEZCEoGncxt5xf17fNd,19,0,1,0.881,0.428,0.269,1.06e-05,0.461,-7.3,0.04,124.493,4,"['broadway', 'show tunes']"
2013,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,7bWzSwx1PRiZjfjhaB8BjZ,Counting Stars,0gWqlhTvn7XbkseUhKA3bl,53,1,0,0.0654,0.664,0.705,0.0,0.118,-4.972,0.0382,122.016,4,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop dance', 'pop rock']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,The Auld Triangle - 2013 Mix,1PvO8OKut1ZGpranXNBE47,11,7,1,0.115,0.274,0.426,2.18e-06,0.15,-12.041,0.0345,101.796,3,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,Disclosure,6nS5roXSAGhTGr34W6n7Et,1lM5IfaqcIsXd6UCV3aDSs,Latch,1DunhgeZSEgWiIYbHqXl0c,68,1,1,0.0178,0.729,0.735,0.000193,0.089,-5.455,0.0919,121.986,4,"['house', 'pop', 'uk dance']"
2013,Ten Years After,7nkLRaWHImCvWGHdNGnhVE,5NVWxWELcnldeUeyprVBhW,Going Back to Birmingham - 2013 Remaster,41Ds2snKIxYhLtW6Nsg1xX,12,7,1,0.161,0.343,0.749,0.599,0.32,-6.879,0.0448,155.442,4,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']"
2013,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,5M8gr5RV2eR6UkztC69ogB,That's My Kind Of Night,5HGibWoxnkYSkl6mHmAlOE,69,7,1,0.0571,0.661,0.751,0.0,0.105,-2.909,0.0481,109.995,4,"['contemporary country', 'country', 'country road']"
2013,Small Faces,1YqGsKpdixxSVgpfaL2AEQ,0cO2uSBkGgniN35oeuaUCM,"Donkey Rides, A Penny a Glass - 2013 Remaster",1ccQlDBlyX71SZYHmAKMa2,14,9,1,0.089,0.509,0.463,7.62e-06,0.107,-10.005,0.0333,119.329,4,"['art rock', 'blues rock', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock', 'rock']"
2013,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,7D2NdGvBHIavgLhmcwhluK,Black Skinhead,722tgOgdIbNe3BEyLnejw4,74,1,1,0.0011,0.766,0.809,0.0,0.168,-6.123,0.279,130.127,4,"['chicago rap', 'rap']"
2013,Peaches & Herb,6qI4LTzMRpTxRzMZPvv2C6,3Cq0T3S4v9eg5uAPdERFUs,Shake Your Groove Thing (Re-Recorded) [Remastered],7uDjEsB1AwtSU6oPgMXatR,18,4,0,0.0257,0.796,0.754,0.000232,0.0421,-7.251,0.0578,132.476,4,"['classic soul', 'disco', 'motown']"
2013,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,7p1fX8aUySrBdx4WSYspOu,Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0,77,1,1,0.0227,0.652,0.877,0.0,0.0789,-2.986,0.0465,118.491,4,"['boy band', 'pop', 'post-teen pop', 'talent show']"
2013,Band of Horses,0OdUWJ0sBjDrqHygGUXeCF,1vlNn8o2r1VMNM1Z0GxiUM,The Funeral (Mix Cut) - Dash Berlin Remix,4VVkSp6M7dkleP6tyXP6J5,8,7,1,0.00675,0.528,0.907,0.786,0.0734,-7.718,0.0407,130.039,4,"['indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']"
2013,salvia palth,0pg0Zm8FsGAYy5kdHuBnSo,23KJrzHF1IBfjzpRgTtaJx,i was all over her,7svpAkwc6xaSxlbZ7V7JiS,75,7,1,0.788,0.529,0.353,0.853,0.116,-12.835,0.0292,104.557,4,"['indie pop', 'lo-fi emo', 'lo-fi indie', 'slowcore', 'small room']"
2013,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,6m9cpSfRCYltkhxl23wq0j,Panic in Detroit - 2013 Remaster,4Z0ucvQOfTmlQnnUFdE5F8,10,11,0,0.00622,0.426,0.798,0.00112,0.0981,-9.3,0.0399,93.655,4,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'rock']"
2013,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,1OdcBxCNY52OXH0r4odXqP,Talk Dirty (feat. 2 Chainz),5l3CML2OnzfNs5RfVgbcLt,70,6,1,0.0348,0.76,0.652,0.0,0.307,-7.321,0.232,100.315,4,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']"
2013,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,0gy8WLsCyf3VkYQsxZaR7Y,Intense,5IzbRtz56y2WKubGgqXVMU,8,5,0,0.00306,0.629,0.803,0.322,0.0673,-8.142,0.0409,135.021,4,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
2013,Katy Perry,6jJ0s89eD6GaHleKKya26X,5MQBzs5YlZlE28mD9yUItn,Dark Horse,5jrdCoLpJSvHHorevXBATy,76,6,1,0.00314,0.645,0.585,0.0,0.165,-6.122,0.0513,131.931,4,"['dance pop', 'pop', 'pop dance', 'post-teen pop']"
2013,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,7kc4nhnZDf75gSL5FlH3A9,The Battle of Brisbane - 2013 Mix,1Fcgax2qV2WgRQfpDbhGnN,11,7,1,0.0017,0.6,0.879,0.192,0.0864,-6.582,0.0288,134.622,4,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']"
2013,Drake,3TVXtAsR1Inumwj472S9r4,2ZUFSbIkmFkGag000RWOpA,From Time,2WC4sK0ryyysQhtDok9Ytr,67,1,0,0.629,0.737,0.494,0.0,0.126,-9.723,0.416,94.485,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
2013,Rabbit Junk,3Cnkej21cJ1XgbAh98CbaS,0pco5Nh7jZd8qaaNI9olIO,From the Ashes (Remastered),2xjWdgPB1I3BzG32SSxAo5,17,4,1,0.00348,0.431,0.969,0.0,0.0651,-5.067,0.15,107.02,4,"['dark clubbing', 'digital hardcore', 'future rock', 'industrial metal', 'industrial rock']"
2013,Big Sean,0c173mlxpT3dSFRgMO8XPh,5RlT8X7XGGLKUhoimrDl54,Beware,6bxUnsSGZCmoHHU5auwtps,70,1,1,0.219,0.7,0.554,1.36e-06,0.419,-5.909,0.187,97.127,4,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2013,G-DRAGON,30b9WulBM8sFuBo17nNq9c,4I7y0h8wmDRApBPIKoZYeC,1 Year - Live,0fAeXI8WxncT8IkMaNI75c,15,1,1,0.019,0.701,0.938,0.0,0.949,-3.473,0.0979,139.954,4,"['k-pop', 'k-rap']"
2013,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,4m2880jivSbbyEGAKfITCa,Instant Crush (feat. Julian Casablancas),2cGxRwrMyEAp8dEbuZaVv6,80,10,0,0.0422,0.775,0.585,0.619,0.077,-9.516,0.0271,109.942,4,"['electro', 'filter house']"
2013,Dash Berlin,1xT5p0VBpnZDrvVSjX9sri,1vlNn8o2r1VMNM1Z0GxiUM,Go It Alone (Mix Cut) - Andrew Rayel Remix,0aZPKWseEp3YM8XpSv1Kib,5,1,0,0.000346,0.582,0.91,0.000251,0.273,-6.795,0.156,131.91,4,"['big room', 'dutch trance', 'edm', 'progressive house', 'trance', 'uplifting trance']"
2013,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,1eHyfkrIOVLGVnt5E4MD2j,Blurred Lines,0n4bITAu0Y0nigrz3MFJMb,74,7,1,0.00334,0.853,0.599,7.93e-06,0.0759,-4.756,0.0411,119.993,4,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop dance', 'r&b', 'urban contemporary']"
2013,Rabbit Junk,3Cnkej21cJ1XgbAh98CbaS,0pco5Nh7jZd8qaaNI9olIO,Own up (Remastered),1j1AmogXCtxDDrwowlSjJU,13,9,1,0.00043,0.488,0.948,7.34e-05,0.212,-3.459,0.132,139.959,4,"['dark clubbing', 'digital hardcore', 'future rock', 'industrial metal', 'industrial rock']"
2013,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,3RDqXDc1bAETps54MSSOW0,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,76,5,1,0.407,0.53,0.422,0.0,0.107,-6.262,0.0342,119.964,4,"['dance pop', 'pop', 'pop dance', 'post-teen pop']"
2013,Kla Project,14kOlzXpWXGqpmhb05NcyU,50ETxdnRymgYgpGOgI1Fav,"Belahan Jiwa - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",04yn0iTvQdqZmNooudA6Sl,13,11,1,0.0201,0.603,0.808,0.0,0.952,-7.443,0.0503,108.12,4,"['classic indo pop', 'indonesian pop']"
